name,season,mpg,gp,pts_per_40,ast_per_40,oreb_per_40,dreb_per_40,stl_per_40,blks_per_40,tov_per_40
Pelle Larsson,2024,30.0,36,612.0,178.66666666666669,50.666666666666664,144.0,45.33333333333333,10.666666666666666,90.66666666666666
Brooks Barnhizer,2025,36.9,17,315.44715447154476,78.04878048780489,28.18428184281843,134.41734417344173,42.27642276422764,20.59620596205962,50.94850948509485
Justin Hamilton,2012,30.0,33,568.0,40.0,145.33333333333334,172.0,33.333333333333336,57.333333333333336,76.0
Josh Harrellson,2011,28.5,38,405.61403508771934,42.10526315789473,196.49122807017545,265.2631578947369,49.12280701754386,80.0,39.29824561403508
Dwight Powell,2014,32.4,36,623.4567901234568,138.27160493827162,86.41975308641976,218.5185185185185,58.02469135802469,37.03703703703704,128.39506172839506
Demetrius Jackson,2016,35.9,35,616.1559888579387,182.7298050139276,34.54038997214485,100.27855153203342,47.910863509749305,11.142061281337048,84.67966573816156
Dillon Brooks,2017,25.3,34,866.403162055336,145.45454545454544,53.75494071146245,120.15810276679842,58.498023715415016,25.296442687747035,110.67193675889328
Isaiah Roby,2019,31.2,35,530.7692307692308,87.17948717948718,84.61538461538461,225.64102564102566,56.410256410256416,84.61538461538461,89.74358974358975
Jordan Nwora,2020,33.2,31,672.2891566265059,48.192771084337345,62.65060240963855,225.3012048192771,27.710843373493972,9.638554216867469,78.3132530120482
Hamidou Diallo,2018,24.8,37,598.3870967741935,74.19354838709677,51.61290322580645,164.51612903225805,45.16129032258064,20.967741935483872,82.25806451612902
Jamal Shead,2024,31.1,37,614.7909967845659,299.6784565916398,43.72990353697749,132.475884244373,102.89389067524115,21.864951768488744,96.46302250803858
Josh Minott,2022,14.7,33,590.4761904761905,84.35374149659864,141.49659863945578,195.9183673469388,73.46938775510205,59.863945578231295,84.35374149659864
Gregory Jackson,2023,32.0,32,616.25,33.75,61.25,176.25,30.0,32.5,107.5
Andrew Goudelock,2011,35.2,37,996.590909090909,178.4090909090909,28.409090909090907,134.0909090909091,37.49999999999999,7.954545454545454,135.22727272727272
Gani Lawal,2010,25.9,35,710.4247104247105,23.16602316602317,162.1621621621622,301.1583011583012,24.71042471042471,75.67567567567568,117.37451737451738
Darius Miller,2012,26.1,40,608.4291187739464,125.67049808429118,55.172413793103445,113.40996168582376,50.57471264367816,19.923371647509576,88.88888888888889
Erick Green,2013,36.4,32,880.2197802197803,132.96703296703296,16.483516483516485,123.07692307692308,46.15384615384616,6.593406593406593,75.82417582417582
Jordan Clarkson,2014,35.1,35,697.4358974358973,134.47293447293447,31.90883190883191,120.79772079772079,43.3048433048433,6.837606837606838,105.98290598290598
Norman Powell,2015,34.5,36,685.2173913043478,86.95652173913044,24.347826086956523,171.59420289855075,76.52173913043478,18.55072463768116,92.7536231884058
A.J. Hammons,2016,24.6,33,803.2520325203251,60.162601626016254,125.20325203252031,313.8211382113821,14.634146341463413,136.58536585365854,105.6910569105691
Sterling Brown,2017,32.7,35,574.9235474006116,128.44036697247705,67.27828746177369,210.39755351681953,61.16207951070336,23.24159021406728,83.18042813455656
CJ Elleby,2020,33.4,32,705.3892215568862,71.8562874251497,46.706586826347305,253.89221556886227,67.06586826347306,31.137724550898206,82.63473053892216
Talen Horton-Tucker,2019,27.2,35,608.8235294117648,120.58823529411765,33.8235294117647,214.7058823529412,66.1764705882353,33.8235294117647,88.23529411764707
Dalano Banton,2021,27.3,26,363.36996336996333,147.98534798534797,38.095238095238095,186.08058608058604,36.63003663003663,35.16483516483517,93.77289377289378
Seth Lundy,2023,31.7,36,643.5331230283912,39.11671924290221,41.640378548895896,242.27129337539435,34.06940063091483,26.498422712933753,39.11671924290221
Amari Williams,2025,22.8,36,685.9649122807018,201.75438596491227,129.82456140350877,407.0175438596491,35.08771929824561,77.19298245614036,143.859649122807
Cam Christie,2024,30.2,33,496.68874172185434,98.01324503311258,10.596026490066226,147.01986754966887,27.81456953642384,14.569536423841061,50.33112582781457
Kevin Murphy,2012,34.6,31,736.4161849710981,83.23699421965317,31.213872832369944,159.53757225433526,28.90173410404624,8.092485549132947,120.23121387283237
Travis Leslie,2011,32.2,33,591.3043478260869,120.49689440993788,131.67701863354037,162.73291925465838,49.689440993788814,24.844720496894407,88.19875776397515
Russ Smith,2014,29.3,37,918.7713310580205,234.8122866894198,39.59044368600682,126.96245733788395,101.02389078498292,5.460750853242321,143.34470989761093
Jake Layman,2016,31.7,35,517.3501577287066,50.473186119873816,45.42586750788644,188.01261829652998,50.473186119873816,45.42586750788644,73.18611987381703
Sviatoslav Mykhailiuk,2018,34.5,39,660.8695652173913,124.05797101449275,51.01449275362319,126.37681159420289,53.33333333333333,13.91304347826087,75.3623188405797
Ike Anigbogu,2017,13.0,29,421.53846153846155,18.461538461538463,126.15384615384615,233.84615384615384,15.384615384615385,107.69230769230771,73.84615384615385
Ignas Brazdeikis,2019,29.6,37,740.5405405405405,41.89189189189189,58.108108108108105,213.51351351351352,35.13513513513513,24.324324324324323,62.16216216216216
David Johnson,2021,35.1,19,273.5042735042735,69.51566951566952,19.37321937321937,105.98290598290598,22.79202279202279,5.698005698005698,69.51566951566952
Antonio Reeves,2024,31.5,33,846.984126984127,68.57142857142857,30.476190476190474,143.4920634920635,27.936507936507937,10.158730158730158,50.79365079365079
Vince Williams Jr.,2022,32.4,30,520.9876543209876,112.34567901234568,33.333333333333336,187.65432098765433,59.25925925925927,39.50617283950618,106.17283950617285
Keith Benson,2011,32.5,34,748.3076923076924,44.30769230769231,107.07692307692307,316.3076923076923,33.23076923076923,150.15384615384616,80.0
Ryan Kelly,2013,28.9,23,409.6885813148789,52.59515570934256,51.21107266435986,117.64705882352942,22.145328719723185,51.21107266435986,31.83391003460208
Lamar Patterson,2014,32.6,36,755.8282208588956,188.9570552147239,42.94478527607362,171.77914110429447,62.576687116564415,14.723926380368098,114.11042944785277
Dakari Johnson,2015,16.3,39,608.5889570552147,71.16564417177914,164.41717791411043,274.84662576687117,34.355828220858896,88.34355828220858,103.06748466257667
Sindarius Thornwell,2017,32.9,32,806.0790273556232,104.55927051671733,93.61702127659575,175.0759878419453,80.24316109422493,36.474164133738604,92.40121580547113
Keita Bates-Diop,2018,33.1,34,812.084592145015,67.67371601208458,62.83987915407855,294.86404833836855,37.46223564954683,67.67371601208458,74.92447129909365
Terance Mann,2019,31.7,37,532.4921135646688,118.61198738170347,116.08832807570978,186.75078864353313,31.545741324921135,15.141955835962147,82.01892744479495
Jordan Miller,2023,34.9,37,648.7106017191978,113.46704871060172,87.10601719197709,176.50429799426934,51.57593123209169,17.191977077363898,56.16045845272207
Nico Mannion,2020,32.3,32,556.0371517027864,209.2879256965944,9.907120743034056,89.16408668730651,47.05882352941177,0.0,101.54798761609908
Sharife Cooper,2021,33.1,12,292.4471299093656,117.22054380664652,9.667673716012084,51.96374622356495,14.501510574018127,3.6253776435045317,60.42296072507553
Harrison Ingram,2024,32.8,37,550.0000000000001,98.78048780487805,118.29268292682927,280.4878048780488,62.19512195121951,18.29268292682927,62.19512195121951
Javon Small,2025,36.1,32,659.2797783933518,199.44598337950137,16.620498614958446,128.53185595567868,54.29362880886426,12.188365650969528,96.39889196675901
Kendall Brown,2022,27.0,34,487.4074074074074,93.33333333333334,87.4074074074074,158.5185185185185,50.370370370370374,17.77777777777778,85.92592592592594
Kyle O'Quinn,2012,31.2,34,694.8717948717949,64.1025641025641,132.05128205128207,308.974358974359,25.641025641025642,117.94871794871796,114.1025641025641
Erik Murphy,2013,26.4,36,666.6666666666667,75.75757575757576,87.87878787878789,213.63636363636363,34.84848484848485,37.87878787878788,77.27272727272728
Josh Selby,2011,20.4,26,403.92156862745105,109.80392156862746,19.607843137254903,94.11764705882354,41.1764705882353,1.9607843137254903,103.92156862745098
Cameron Bairstow,2014,32.9,34,843.7689969604864,64.43768996960488,92.40121580547113,212.7659574468085,23.10030395136778,62.006079027355625,82.67477203647417
Michael Gbinije,2016,37.9,37,682.8496042216359,168.86543535620052,42.21635883905013,117.15039577836413,74.93403693931398,13.720316622691293,110.8179419525066
Chimezie Metu,2018,31.0,34,687.741935483871,68.38709677419355,82.58064516129032,243.8709677419355,34.83870967741935,76.12903225806451,87.74193548387096
Quinndary Weatherspoon,2019,34.1,34,737.8299120234603,112.60997067448679,52.785923753665685,133.72434017595307,66.86217008797654,12.903225806451612,116.12903225806451
Isaiah Joe,2020,36.0,26,487.77777777777777,50.0,15.555555555555555,103.33333333333334,40.0,7.777777777777778,50.0
Isaiah Mobley,2022,34.1,32,531.3782991202346,124.34017595307918,83.28445747800586,229.91202346041052,28.152492668621697,34.01759530791789,70.38123167155425
Tristen Newton,2024,33.2,40,726.5060240963855,298.79518072289153,68.67469879518072,248.19277108433735,44.57831325301204,14.457831325301203,118.0722891566265
Emoni Bates,2023,33.5,30,688.955223880597,50.149253731343286,23.88059701492537,182.6865671641791,26.26865671641791,19.104477611940297,90.74626865671641
Tyrese Proctor,2025,29.9,38,628.7625418060201,113.71237458193981,24.08026755852843,129.76588628762542,40.13377926421405,5.351170568561873,53.51170568561873
Lavoy Allen,2011,33.9,33,450.7374631268437,88.49557522123894,103.83480825958702,230.08849557522126,27.13864306784661,71.976401179941,63.716814159292035
Solomon Alabi,2010,25.6,32,584.375,25.0,123.4375,185.9375,31.25,117.1875,95.3125
James Ennis,2013,33.5,31,593.4328358208955,78.80597014925372,66.86567164179104,171.94029850746267,64.4776119402985,47.76119402985074,106.26865671641792
Georges Niang,2016,33.2,35,865.0602409638553,140.96385542168673,55.421686746987945,207.2289156626506,37.34939759036144,26.506024096385538,110.84337349397589
Jarrell Brantley,2019,33.9,32,732.7433628318585,92.0353982300885,64.89675516224189,251.3274336283186,53.097345132743364,33.03834808259587,97.93510324483776
Alize Johnson,2018,31.2,32,615.3846153846154,116.66666666666666,129.4871794871795,348.71794871794873,19.23076923076923,17.94871794871795,92.30769230769232
Skylar Mays,2020,34.5,31,599.4202898550725,115.94202898550725,17.391304347826086,162.31884057971016,62.608695652173914,8.115942028985508,81.15942028985508
Keyontae Johnson,2023,34.1,36,735.483870967742,90.32258064516128,63.34310850439883,224.04692082111436,43.401759530791786,8.211143695014663,124.34017595307918
Enrique Freeman,2024,32.4,33,759.2592592592592,64.19753086419753,144.44444444444446,376.54320987654324,32.098765432098766,69.13580246913581,103.7037037037037
Kobe Sanders,2025,31.7,33,659.93690851735,185.4889589905363,27.7602523659306,133.7539432176656,46.68769716088328,11.35646687697161,76.97160883280758
Kris Joseph,2012,32.2,37,616.1490683229813,69.56521739130434,69.56521739130434,146.583850931677,62.11180124223602,28.57142857142857,68.32298136645962
Ben Bentil,2016,34.2,35,863.1578947368421,46.783625730994146,109.94152046783626,203.50877192982455,35.08771929824561,42.10526315789473,78.3625730994152
Monte Morris,2017,35.3,35,651.558073654391,245.89235127478756,45.3257790368272,146.17563739376772,60.05665722379604,11.3314447592068,47.59206798866856
Tremont Waters,2019,32.4,33,622.2222222222222,237.03703703703707,12.34567901234568,101.23456790123457,116.04938271604938,4.938271604938272,140.74074074074073
Tyrese Martin,2022,32.1,29,489.7196261682243,69.78193146417445,84.73520249221183,186.9158878504673,28.66043613707165,17.445482866043612,66.04361370716511
Jalen Wilson,2023,35.4,36,816.9491525423729,89.26553672316385,63.2768361581921,272.316384180791,38.4180790960452,19.2090395480226,94.91525423728814
Brandon Boston Jr.,2021,30.7,25,373.94136807817586,53.42019543973941,42.99674267100977,102.93159609120522,42.99674267100977,5.211726384364821,46.905537459283394
Vernon Macklin,2011,24.5,37,698.7755102040817,48.9795918367347,133.87755102040816,191.02040816326533,21.22448979591837,42.44897959183674,102.85714285714286
Luke Harangody,2010,33.0,30,791.5151515151515,56.96969696969697,81.21212121212122,249.6969696969697,16.96969696969697,24.242424242424242,65.45454545454545
Lorenzo Brown,2013,34.2,33,477.1929824561403,279.53216374269005,25.730994152046783,141.5204678362573,76.0233918128655,22.222222222222218,133.33333333333331
Joel Bolomboy,2016,32.8,30,624.3902439024391,41.463414634146346,119.51219512195124,341.4634146341464,23.170731707317074,41.463414634146346,92.6829268292683
Edmond Sumner,2017,33.1,21,379.4561933534743,126.8882175226586,13.293051359516618,96.67673716012084,32.62839879154078,19.335347432024168,70.0906344410876
Vincent Edwards,2018,31.6,35,646.8354430379746,127.84810126582278,89.87341772151899,237.9746835443038,22.784810126582276,26.582278481012658,89.87341772151899
Jalen McDaniels,2019,31.1,33,675.2411575562701,90.032154340836,83.60128617363344,267.524115755627,47.58842443729903,20.578778135048232,102.89389067524115
Luka Garza,2021,31.6,31,945.5696202531645,68.35443037974683,117.72151898734177,225.31645569620252,26.582278481012658,63.291139240506325,59.49367088607595
Toumani Camara,2023,30.0,34,632.0,78.66666666666666,105.33333333333333,286.6666666666667,56.0,36.0,94.66666666666667
Quinten Post,2024,31.9,35,746.0815047021945,125.39184952978056,90.28213166144201,267.0846394984326,37.61755485893417,76.48902821316614,107.8369905956113
DeAndre Liggins,2011,31.6,38,415.1898734177215,121.51898734177215,27.848101265822784,165.82278481012656,58.22784810126582,35.44303797468354,69.62025316455696
Devon Hall,2018,32.1,34,494.70404984423675,133.33333333333331,14.953271028037383,163.2398753894081,36.137071651090345,6.230529595015576,43.613707165109034
Kadeem Allen,2017,30.0,34,442.66666666666663,134.66666666666666,16.0,166.66666666666669,70.66666666666666,28.0,86.66666666666666
Justin Wright-Foreman,2019,37.7,34,977.1883289124668,105.03978779840848,12.73209549071618,132.6259946949602,30.769230769230766,7.427055702917771,93.36870026525197
Cassius Winston,2020,32.6,30,684.6625766871165,214.72392638036808,7.361963190184049,84.66257668711656,44.17177914110429,1.2269938650306749,117.79141104294479
Charles Bassey,2021,30.4,28,650.0,25.0,121.05263157894738,306.57894736842104,14.473684210526317,114.47368421052632,81.57894736842107
John Tonje,2025,31.1,37,931.1897106109325,86.17363344051446,37.29903536977492,213.5048231511254,34.72668810289389,10.289389067524116,87.45980707395498
Cam Spencer,2024,32.8,40,698.7804878048781,176.82926829268294,51.21951219512195,185.3658536585366,71.95121951219514,12.195121951219514,48.78048780487806
Jaylen Clark,2023,30.5,30,510.1639344262295,73.44262295081967,76.0655737704918,161.31147540983605,102.29508196721312,10.491803278688526,48.52459016393443
Willie Warren,2010,31.9,21,430.09404388714734,107.8369905956113,17.55485893416928,68.96551724137932,26.33228840125392,1.2539184952978057,100.31347962382446
Alec Peters,2017,35.1,28,732.7635327635328,70.65527065527066,80.91168091168092,240.45584045584042,25.07122507122507,12.535612535612534,78.63247863247862
Kahlil Felder,2016,36.7,35,929.700272479564,353.133514986376,28.33787465940054,134.05994550408718,75.20435967302451,7.62942779291553,130.7901907356948
Marial Shayok,2019,32.9,34,774.4680851063831,81.45896656534956,57.142857142857146,145.89665653495442,38.90577507598784,9.72644376899696,110.63829787234043
Shake Milton,2018,36.4,22,435.16483516483515,105.49450549450549,15.384615384615385,97.80219780219781,34.06593406593407,15.384615384615385,54.94505494505495
Sandro Mamukelashvili,2021,35.6,27,531.4606741573034,97.75280898876404,56.17977528089887,173.03370786516854,32.58426966292135,16.85393258426966,100.0
Jalen Slawson,2023,30.6,33,671.8954248366014,137.2549019607843,77.12418300653594,228.75816993464053,65.359477124183,65.359477124183,111.11111111111111
Anton Watson,2024,31.4,34,628.0254777070064,110.828025477707,95.54140127388536,214.0127388535032,64.96815286624204,28.025477707006374,58.598726114649686
Cassius Stanley,2020,27.4,29,531.3868613138686,43.7956204379562,78.83211678832117,127.007299270073,29.197080291970803,30.656934306569347,78.83211678832117
E'Twaun Moore,2011,33.9,34,722.1238938053098,127.43362831858407,60.17699115044248,146.3126843657817,48.37758112094395,21.238938053097346,71.976401179941
Jeremy Evans,2010,26.5,34,514.7169811320755,37.735849056603776,152.45283018867926,202.2641509433962,42.264150943396224,92.0754716981132,54.33962264150943
Darius Johnson-Odom,2012,32.9,34,757.4468085106383,113.06990881458967,26.74772036474164,117.93313069908814,38.90577507598784,4.86322188449848,97.2644376899696
Marcus Paige,2016,31.6,34,541.7721518987341,162.02531645569618,18.987341772151897,89.87341772151899,49.36708860759494,18.987341772151897,53.164556962025316
Semaj Christon,2014,35.3,34,654.9575070821529,160.90651558073657,16.997167138810198,86.11898016997168,50.991501416430594,9.065155807365441,100.84985835694053
Nigel Williams-Goss,2017,32.7,38,782.8746177370031,218.96024464831805,26.911314984709477,250.76452599388378,78.2874617737003,3.6697247706422016,100.3058103975535
Kyle Guy,2019,35.4,38,662.1468926553672,88.13559322033898,30.50847457627119,162.71186440677965,29.37853107344633,2.2598870056497176,59.887005649717516
Aaron Wiggins,2021,33.1,30,524.4712990936556,91.8429003021148,41.087613293051355,170.39274924471297,41.087613293051355,19.335347432024168,71.29909365558912
Isaiah Wong,2023,33.4,37,716.1676646706587,141.31736526946108,46.706586826347305,144.91017964071855,59.880239520958085,16.766467065868266,92.21556886227546
Bronny James,2024,19.4,25,249.48453608247422,109.27835051546393,14.432989690721651,131.95876288659795,39.175257731958766,10.309278350515465,55.67010309278351
Peyton Siva,2013,31.2,40,514.1025641025641,292.3076923076923,15.384615384615385,105.12820512820512,115.38461538461539,7.6923076923076925,135.89743589743588
Hamady Ndiaye,2010,28.2,31,422.6950354609929,18.43971631205674,103.54609929078015,204.25531914893617,18.43971631205674,197.1631205673759,62.4113475177305
Roy Devyn Marble,2014,30.2,33,741.7218543046357,156.2913907284768,34.437086092715234,105.96026490066225,79.47019867549669,9.271523178807948,75.49668874172185
Branden Dawson,2015,30.1,35,551.4950166112956,78.40531561461793,135.54817275747507,287.04318936877075,55.81395348837209,77.07641196013289,89.03654485049833
Jabari Bird,2017,32.0,27,483.75,35.0,32.5,126.25,22.5,7.5,62.5
Daniel Hamilton,2016,32.0,36,563.75,212.5,41.25,360.0,47.5,18.75,106.25
Grant Riller,2020,33.5,30,783.2835820895523,140.8955223880597,17.910447761194032,164.7761194029851,56.11940298507463,11.940298507462686,112.23880597014926
Ray Spalding,2018,27.6,36,643.4782608695651,66.66666666666666,163.768115942029,288.40579710144925,78.26086956521738,89.85507246376811,88.40579710144928
Scottie Lewis,2021,25.6,21,257.8125,48.4375,26.5625,75.0,51.5625,34.375,60.9375
Will Richard,2025,31.6,40,672.1518987341772,93.67088607594937,56.962025316455694,174.68354430379748,83.54430379746836,16.455696202531644,78.48101265822785
Kevin McCullar Jr.,2024,34.2,25,536.8421052631579,120.46783625730994,22.222222222222218,153.21637426900583,44.444444444444436,11.695906432748536,74.85380116959064
Ryan Reid,2010,22.7,31,370.04405286343615,61.67400881057269,102.20264317180616,114.53744493392071,31.718061674008812,28.193832599118945,89.86784140969164
Kevin Hervey,2018,32.2,33,839.751552795031,90.68322981366458,95.65217391304347,254.65838509316768,50.931677018633536,24.844720496894407,111.80124223602483
Jordan Bone,2019,33.0,36,587.8787878787879,253.33333333333331,21.818181818181817,116.36363636363637,30.303030303030305,4.848484848484849,86.06060606060606
Reggie Perry,2020,31.1,31,691.9614147909967,91.31832797427651,124.7588424437299,276.5273311897106,33.440514469453376,46.30225080385852,115.7556270096463
Trayce Jackson-Davis,2023,34.6,32,774.5664739884393,149.1329479768786,105.20231213872832,294.7976878612717,31.213872832369944,106.35838150289017,94.79768786127167
Jabari Walker,2022,28.1,33,687.5444839857652,58.362989323843415,96.79715302491103,344.48398576512454,34.163701067615655,31.316725978647682,108.1850533807829
Max Shulga,2025,32.8,34,623.1707317073171,164.63414634146343,71.95121951219514,170.7317073170732,73.17073170731707,4.878048780487806,69.51219512195122
Derrick Caracter,2010,26.7,27,569.2883895131087,44.943820224719104,107.86516853932584,218.72659176029964,38.951310861423224,34.45692883895131,115.35580524344569
Robbie Hummel,2012,32.2,35,711.8012422360248,81.98757763975154,68.32298136645962,243.4782608695652,28.57142857142857,52.17391304347825,39.75155279503105
Jordan McRae,2014,32.4,36,830.8641975308642,109.87654320987656,32.098765432098766,124.69135802469137,30.864197530864196,45.67901234567901,93.82716049382717
Abdel Nader,2016,31.1,35,581.3504823151125,69.45337620578778,33.440514469453376,190.35369774919613,47.58842443729903,30.868167202572344,101.60771704180064
Thomas Welsh,2018,33.2,33,502.4096385542168,55.421686746987945,104.81927710843372,326.50602409638554,26.506024096385538,34.93975903614457,40.963855421686745
Miye Oni,2019,30.9,28,621.3592233009708,128.15533980582526,23.30097087378641,203.23624595469255,32.36245954692557,46.60194174757282,93.20388349514565
Paul Reed,2020,31.7,28,535.0157728706624,56.782334384858046,116.08832807570978,262.46056782334387,65.61514195583597,89.58990536277602,79.49526813880126
Jericho Sims,2021,24.5,26,391.8367346938776,27.755102040816325,91.42857142857142,215.51020408163265,31.020408163265305,45.71428571428571,68.57142857142857
Chris Livingston,2023,22.4,34,383.92857142857144,42.857142857142854,67.85714285714286,185.71428571428572,26.78571428571429,21.428571428571427,55.35714285714286
George King,2018,28.5,32,581.0526315789474,49.12280701754386,78.59649122807016,272.280701754386,23.859649122807017,29.473684210526315,89.82456140350877
Jaron Blossomgame,2017,34.3,33,681.0495626822159,59.47521865889214,68.80466472303208,172.59475218658892,31.486880466472304,34.98542274052478,64.1399416909621
Jalen Harris,2020,33.0,30,785.4545454545455,143.03030303030303,26.666666666666664,206.06060606060606,41.21212121212121,4.848484848484849,87.27272727272727
Raiquan Gray,2021,26.3,25,451.71102661596956,83.65019011406844,56.27376425855513,187.0722433460076,45.627376425855516,27.376425855513308,83.65019011406844
Jahmai Mashack,2025,28.2,38,323.40425531914894,80.85106382978724,73.75886524822695,154.6099290780142,90.78014184397163,28.368794326241137,49.64539007092199
Robert Sacre,2012,26.3,33,584.0304182509506,36.50190114068441,101.90114068441063,214.44866920152091,18.250950570342205,71.4828897338403,91.25475285171103
Isaiah Thomas,2011,31.9,35,736.050156739812,267.0846394984326,32.60188087774295,121.63009404388715,58.93416927899687,2.5078369905956115,130.4075235109718
Cory Jefferson,2014,29.3,36,666.2116040955631,49.146757679180894,136.51877133105802,263.481228668942,17.747440273037544,62.79863481228669,68.25938566552901
Tyrone Wallace,2016,32.2,28,530.4347826086956,152.7950310559006,33.54037267080745,150.31055900621118,33.54037267080745,14.906832298136646,91.9254658385093
Sam Merrill,2020,34.9,32,720.9169054441261,142.12034383954153,6.876790830945559,143.26647564469914,32.09169054441261,4.584527220630373,57.306590257879655
Kostas Antetokounmpo,2018,15.1,29,400.0,34.437086092715234,63.576158940397356,156.2913907284768,18.543046357615896,82.11920529801324,103.31125827814569
Ryan Conwell,2026,30.9,34,825.8899676375405,117.79935275080908,27.184466019417478,182.52427184466023,49.19093851132686,7.766990291262136,94.49838187702267
Braden Smith,2026,34.5,39,645.7971014492753,400.0,28.985507246376812,131.0144927536232,76.52173913043478,9.27536231884058,131.0144927536232
Richie Saunders,2026,31.3,25,576.3578274760383,66.45367412140575,60.063897763578275,123.96166134185304,54.952076677316285,8.945686900958465,52.3961661341853
Alex Karaban,2026,34.2,40,616.374269005848,109.94152046783626,84.21052631578947,162.5730994152047,38.59649122807017,38.59649122807017,50.292397660818715
Henri Veesaar,2026,31.4,31,672.6114649681529,81.52866242038216,86.62420382165605,257.3248407643312,22.929936305732483,47.13375796178344,66.24203821656052
Zuby Ejiofor,2026,30.0,37,805.3333333333333,174.66666666666666,164.0,197.33333333333334,57.333333333333336,105.33333333333333,104.0
Joshua Jefferson,2026,30.9,35,744.336569579288,216.18122977346277,85.4368932038835,251.13268608414242,73.7864077669903,37.54045307443366,115.21035598705502
Milan Momcilovic,2026,30.5,37,818.360655737705,49.8360655737705,10.491803278688526,140.327868852459,39.34426229508197,11.803278688524589,40.65573770491803
Dailyn Swain,2026,32.8,35,739.0243902439024,152.43902439024393,71.95121951219514,248.78048780487805,69.51219512195122,13.414634146341465,113.41463414634147
Aday Mara,2026,23.4,40,827.3504273504274,165.81196581196582,129.9145299145299,331.62393162393164,23.931623931623932,176.0683760683761,135.04273504273505
Cameron Carr,2026,33.7,33,739.4658753709199,103.2640949554896,24.92581602373887,201.78041543026706,34.4213649851632,52.22551928783382,92.58160237388724
Yaxel Lendeborg,2026,30.1,40,801.328903654485,171.42857142857142,99.66777408637873,260.4651162790698,59.800664451827245,65.11627906976744,55.81395348837209
Pryce Sandfort,2026,33.6,35,754.7619047619047,83.33333333333331,26.19047619047619,176.19047619047618,42.857142857142854,10.714285714285714,28.571428571428573
Motiejus Krivas,2026,25.4,39,640.9448818897638,67.71653543307087,188.9763779527559,311.8110236220473,44.09448818897638,114.96062992125985,83.46456692913387
Thomas Haugh,2026,33.3,34,696.6966966966968,87.68768768768768,87.68768768768768,163.36336336336336,43.24324324324324,39.63963963963964,61.26126126126127
Alex Condon,2026,30.5,34,672.7868852459017,161.31147540983605,102.29508196721312,230.81967213114754,30.163934426229506,62.950819672131146,108.85245901639344
Patrick Ngongba,2026,21.9,32,589.9543378995434,116.89497716894978,127.85388127853881,211.87214611872147,34.70319634703196,62.10045662100457,76.7123287671233
Isaiah Evans,2026,28.2,38,809.9290780141844,68.08510638297872,21.27659574468085,151.77304964539007,38.297872340425535,35.46099290780142,60.99290780141844
Labaron Philon,2026,30.9,33,938.5113268608415,213.59223300970876,24.59546925566343,126.86084142394822,49.19093851132686,7.766990291262136,108.73786407766991
"Paul McNeil, Jr.",2026,28.6,34,657.3426573426573,39.16083916083916,37.76223776223776,131.46853146853147,29.37062937062937,18.18181818181818,19.58041958041958
Juke Harris,2026,35.1,35,854.7008547008546,77.49287749287748,50.14245014245014,210.8262108262108,50.14245014245014,7.977207977207978,66.0968660968661
Jayden Quaintance,2026,16.8,4,47.61904761904762,4.761904761904762,19.047619047619047,28.571428571428573,4.761904761904762,7.142857142857143,14.285714285714286
Morez Johnson Jr.,2026,25.1,40,835.0597609561753,76.49402390438246,159.36254980079678,307.56972111553785,43.02788844621514,70.11952191235059,84.4621513944223
Christian Anderson,2026,38.4,33,636.4583333333334,254.16666666666669,20.833333333333336,102.08333333333334,50.0,8.333333333333334,113.54166666666669
Tyler Tanner,2026,33.5,36,838.2089552238806,219.7014925373134,17.910447761194032,138.50746268656715,102.6865671641791,14.328358208955223,81.19402985074628
Bennett Stirtz,2026,37.7,37,778.7798408488063,172.9442970822281,10.610079575596815,93.36870026525197,54.11140583554376,9.549071618037136,72.14854111405835
Flory Bidunga,2026,31.6,35,587.3417721518988,65.82278481012658,134.1772151898734,263.2911392405063,32.91139240506329,115.18987341772151,68.35443037974683
Allen Graves,2026,22.6,34,707.9646017699115,107.9646017699115,168.141592920354,223.0088495575221,115.04424778761062,56.63716814159292,42.477876106194685
Koa Peat,2026,27.8,36,730.9352517985611,133.81294964028777,110.79136690647482,181.29496402877697,33.093525179856115,35.97122302158273,83.45323741007194
Brayden Burries,2026,29.8,39,840.2684563758389,127.51677852348992,28.187919463087248,228.18791946308724,79.19463087248322,10.738255033557047,76.51006711409396
Caleb Wilson,2026,31.3,24,608.3067092651756,81.78913738019169,86.90095846645366,201.91693290734827,46.00638977635783,42.17252396166134,60.063897763578275
Chris Cenac Jr,2026,24.8,37,567.741935483871,43.54838709677419,133.8709677419355,335.48387096774195,45.16129032258064,29.032258064516128,53.2258064516129
Kingston Flemings,2026,31.7,37,749.5268138801262,242.27129337539435,23.974763406940063,165.29968454258676,70.66246056782335,15.141955835962147,83.28075709779179
Dame Sarr,2026,23.5,38,415.3191489361702,71.48936170212765,51.06382978723404,195.74468085106383,62.97872340425532,23.829787234042552,68.08510638297872
Meleek Thomas,2026,30.5,37,759.3442622950819,120.65573770491802,43.278688524590166,142.95081967213116,74.75409836065575,9.180327868852459,48.52459016393443
Darryn Peterson,2026,29.0,24,667.5862068965517,52.41379310344827,23.448275862068964,115.86206896551724,46.89655172413793,20.689655172413794,52.41379310344827
Amari Allen,2026,28.2,32,517.7304964539007,141.84397163120568,75.177304964539,239.7163120567376,46.808510638297875,31.20567375886525,62.4113475177305
