name,pick,season,ftm,fta,3fgm,3fga,rim_made,rim_miss,mid_made,mid_miss,dunks_made,dunks_miss,oreb,dreb,ast,stl,blks,pts,gp,height,rec_rank,mpg,age,tov,sos,team_strength,international,NBA_impact,standard_error,NBA_minutes,NBA_seasons,NCAA_possessions_est,fga_est,ts_pct,ast_to_tov,ft_pct,three_pt_pct,rim_pct,dunk_rate,position
Jamal Shead,45.0,2024,81,104,43,139,60,42,71,117,3,1,34,103,233,80,17,478,37,73,59.8,31.1,21.5,75,7.5,21.5,0,0.0,1.9,3298.0,2.0,1844,429,0.5034122504002022,3.1066666666666665,0.7788461538461539,0.30935251798561153,0.5882352941176471,0.029411764705882353,PG
Josh Minott,45.0,2022,49,65,2,14,46,38,10,22,25,4,52,72,31,27,22,217,33,80,91.6,14.7,19.2,31,3.7,10.2,0,0.8,2.3,1386.0,4.0,865,130,0.6841109709962169,1.0,0.7538461538461538,0.14285714285714285,0.5476190476190477,0.2976190476190476,PF
Gregory Jackson,45.0,2023,84,124,55,170,56,48,47,119,19,2,49,141,27,24,26,493,32,81,99.0,32.0,18.1,86,3.9,-4.4,0,-0.7,1.9,2801.0,3.0,1668,440,0.49842284050469104,0.313953488372093,0.6774193548387096,0.3235294117647059,0.5384615384615384,0.18269230769230768,SF
Andrew Goudelock,46.0,2011,110,134,131,322,34,26,146,163,7,1,25,118,157,33,7,877,37,74,0.0,35.2,22.1,119,0.3,6.7,0,-2.5,2.7,570.0,3.0,2202,691,0.5846978505520294,1.319327731092437,0.8208955223880597,0.40683229813664595,0.5666666666666667,0.11666666666666667,PG
Gani Lawal,46.0,2010,124,219,0,1,72,39,51,105,45,8,105,195,15,16,49,460,35,81,96.4,25.9,21.3,76,6.8,11.8,0,-0.3,3.2,2.0,1.0,1591,268,0.6312438247886705,0.19736842105263158,0.5662100456621004,0.0,0.6486486486486487,0.40540540540540543,PF
Darius Miller,46.0,2012,55,69,56,149,27,12,51,53,9,1,36,74,82,33,13,397,40,80,83.8,26.1,21.9,58,5.9,20.3,0,-1.3,1.5,5467.0,6.0,1736,292,0.6157711874922447,1.4137931034482758,0.7971014492753623,0.37583892617449666,0.6923076923076923,0.23076923076923078,SF
Erick Green,46.0,2013,218,267,61,157,73,42,117,150,10,0,15,112,121,42,6,801,32,76,46.4,36.4,21.7,69,4.4,-0.4,0,-2.1,2.7,455.0,2.0,1974,539,0.6100718986107726,1.7536231884057971,0.8164794007490637,0.3885350318471338,0.6347826086956522,0.08695652173913043,SG
Jordan Clarkson,46.0,2014,162,195,32,114,108,67,59,110,10,1,28,106,118,38,6,612,35,77,59.0,35.1,21.6,93,4.9,5.8,0,-2.3,0.9,22905.0,12.0,2016,458,0.5627068775285031,1.2688172043010753,0.8307692307692308,0.2807017543859649,0.6171428571428571,0.05714285714285714,SF
Norman Powell,46.0,2015,127,169,38,119,98,81,43,88,34,4,21,148,75,66,16,591,36,76,89.6,34.5,21.7,80,6.1,7.2,0,-1.6,0.9,18644.0,11.0,2082,429,0.5870549904640814,0.9375,0.7514792899408284,0.31932773109243695,0.547486033519553,0.18994413407821228,SF
A.J. Hammons,46.0,2016,90,127,6,11,71,21,78,106,44,5,77,193,37,9,84,494,33,84,85.2,24.6,23.4,65,6.6,15.2,0,-2.1,3.0,162.0,1.0,1367,287,0.7203686420905273,0.5692307692307692,0.7086614173228346,0.5454545454545454,0.7717391304347826,0.4782608695652174,C
Sterling Brown,46.0,2017,87,110,61,136,42,42,51,70,7,2,55,172,105,50,19,470,35,78,78.4,32.7,21.9,68,2.8,15.2,0,-2.5,1.5,4657.0,6.0,1818,341,0.603492552645095,1.5441176470588236,0.7909090909090909,0.4485294117647059,0.5,0.08333333333333333,SG
CJ Elleby,46.0,2020,121,147,74,218,58,52,50,104,15,1,39,212,60,56,26,589,32,78,23.8,33.4,19.6,69,2.5,1.8,0,-2.0,2.3,1365.0,2.0,1900,482,0.5387063730152922,0.8695652173913043,0.8231292517006803,0.3394495412844037,0.5272727272727272,0.13636363636363635,SG
Talen Horton-Tucker,46.0,2019,55,88,49,159,76,35,22,80,8,2,23,146,82,45,23,414,35,76,88.8,27.2,18.1,60,5.9,12.9,0,-0.8,1.4,5984.0,6.0,1635,372,0.5039929879236462,1.3666666666666667,0.625,0.3081761006289308,0.6846846846846847,0.07207207207207207,SF
Dalano Banton,46.0,2021,56,84,19,79,41,27,22,38,3,2,26,127,101,25,24,248,26,81,81.8,27.3,21.2,64,6.7,0.0,0,-3.2,1.8,3207.0,5.0,1291,207,0.5082800459091654,1.578125,0.6666666666666666,0.24050632911392406,0.6029411764705882,0.04411764705882353,PF
Seth Lundy,46.0,2023,88,109,92,230,39,30,25,31,9,3,33,192,31,27,21,510,36,78,56.2,31.7,22.8,31,6.7,8.4,0,-1.6,3.1,51.0,1.0,1830,355,0.632817153067302,1.0,0.8073394495412844,0.4,0.5652173913043478,0.13043478260869565,SG
Amari Williams,46.0,2025,114,183,1,4,64,40,33,59,40,6,74,232,115,20,44,391,36,84,0.0,22.8,23.0,82,10.4,14.0,1,-2.4,3.0,140.0,1.0,1476,200,0.6969200057036932,1.4024390243902438,0.6229508196721312,0.25,0.6153846153846154,0.38461538461538464,PF
Cam Christie,46.0,2024,53,68,70,179,13,21,37,55,6,0,8,111,74,21,11,375,33,78,73.4,30.2,18.5,38,4.6,5.3,0,0.7,2.7,558.0,2.0,1681,305,0.5598351845216768,1.9473684210526316,0.7794117647058824,0.39106145251396646,0.38235294117647056,0.17647058823529413,SG
Kevin Murphy,47.0,2012,113,159,76,181,40,32,88,149,20,1,27,138,72,25,7,637,31,78,41.6,34.6,21.9,104,-1.2,-1.9,0,-2.0,3.1,53.0,1.0,1819,490,0.568790627901993,0.6923076923076923,0.710691823899371,0.4198895027624309,0.5555555555555556,0.2777777777777778,SG
Travis Leslie,47.0,2011,109,136,13,43,76,50,45,99,43,4,106,131,97,40,20,476,33,76,79.2,32.2,20.8,71,5.1,7.8,0,,,,,1710,313,0.638343525372814,1.3661971830985915,0.8014705882352942,0.3023255813953488,0.6031746031746031,0.3412698412698413,SF
Russ Smith,47.0,2014,153,217,70,181,101,50,47,93,7,1,29,93,172,74,4,673,37,72,43.8,29.3,22.8,105,3.9,20.2,0,-2.2,3.0,137.0,2.0,1863,472,0.5929724395573412,1.638095238095238,0.7050691244239631,0.3867403314917127,0.6688741721854304,0.046357615894039736,PG
Jake Layman,47.0,2016,77,91,57,143,35,13,24,38,22,2,36,149,40,40,36,410,35,81,86.4,31.7,21.9,58,6.4,12.0,0,-3.1,1.7,3147.0,6.0,1856,253,0.6995631995631996,0.6896551724137931,0.8461538461538461,0.3986013986013986,0.7291666666666666,0.4583333333333333,SF
Sviatoslav Mykhailiuk,47.0,2018,45,56,115,259,46,68,22,51,22,4,44,109,107,46,12,570,39,80,52.4,34.5,20.6,65,7.9,14.2,0,-0.8,1.4,6573.0,8.0,2358,446,0.6055583885772565,1.646153846153846,0.8035714285714286,0.444015444015444,0.40350877192982454,0.19298245614035087,SF
Ike Anigbogu,47.0,2017,23,43,0,0,17,13,17,26,23,5,41,76,6,5,35,137,29,82,91.0,13.0,18.3,24,5.0,13.4,0,1.0,3.1,36.0,2.0,687,73,0.745213228894691,0.25,0.5348837209302325,0.0,0.5666666666666667,0.7666666666666667,C
Ignas Brazdeikis,47.0,2019,116,150,56,143,89,63,29,69,14,0,43,158,31,26,18,548,37,79,92.2,29.6,20.0,46,6.9,16.8,0,-1.9,2.5,838.0,3.0,1784,393,0.5969498910675382,0.6739130434782609,0.7733333333333333,0.3916083916083916,0.5855263157894737,0.09210526315789473,SF
David Johnson,47.0,2021,28,40,32,83,27,21,27,57,4,0,17,93,61,20,5,240,19,77,83.6,35.1,19.9,61,5.1,5.0,0,0.3,3.2,3.0,1.0,1100,215,0.5159071367153912,1.0,0.7,0.3855421686746988,0.5625,0.08333333333333333,SG
Antonio Reeves,47.0,2024,113,131,84,188,70,45,72,73,9,2,24,113,54,22,8,667,33,78,0.0,31.5,23.2,40,4.6,10.3,0,-2.1,2.6,720.0,2.0,1915,448,0.6595601613796377,1.35,0.8625954198473282,0.44680851063829785,0.6086956521739131,0.0782608695652174,SG
Vince Williams Jr.,47.0,2022,83,102,65,168,40,23,21,23,11,1,27,152,91,48,32,422,30,78,42.2,32.4,21.4,86,4.7,7.8,0,-0.2,1.9,2863.0,4.0,1664,275,0.6596223583843942,1.058139534883721,0.8137254901960784,0.3869047619047619,0.6349206349206349,0.1746031746031746,SG
Keith Benson,48.0,2011,150,236,8,22,92,41,79,133,46,0,87,257,36,27,122,608,34,83,0.0,32.5,22.4,65,1.1,7.6,0,-0.6,3.2,8.0,1.0,1993,367,0.6456545748024807,0.5538461538461539,0.635593220338983,0.36363636363636365,0.6917293233082706,0.3458646616541353,C
Ryan Kelly,48.0,2013,69,85,35,83,20,18,39,49,2,0,37,85,38,16,37,296,23,83,97.0,28.9,21.8,23,8.5,17.2,0,-0.7,1.9,3103.0,4.0,1119,209,0.6006493506493507,1.6521739130434783,0.8117647058823529,0.42168674698795183,0.5263157894736842,0.05263157894736842,PF
Lamar Patterson,48.0,2014,132,175,80,206,77,42,37,88,8,0,35,140,154,51,12,616,36,77,80.4,32.6,22.5,93,5.4,13.1,0,-0.9,2.7,460.0,2.0,1822,450,0.5844402277039848,1.6559139784946237,0.7542857142857143,0.3883495145631068,0.6470588235294118,0.06722689075630252,SG
Dakari Johnson,48.0,2015,90,144,0,0,44,33,21,44,14,0,67,112,29,14,36,248,39,84,98.2,16.3,19.3,42,5.7,25.2,0,-0.9,3.0,162.0,1.0,1013,142,0.6038176860148032,0.6904761904761905,0.625,0.0,0.5714285714285714,0.18181818181818182,C
Sindarius Thornwell,48.0,2017,215,259,58,148,79,63,49,89,9,2,77,144,86,66,30,663,32,77,94.0,32.9,22.2,76,8.1,12.5,0,-2.4,2.1,1747.0,4.0,1832,428,0.6116687578419071,1.131578947368421,0.8301158301158301,0.3918918918918919,0.5563380281690141,0.06338028169014084,SG
Keita Bates-Diop,48.0,2018,112,141,66,184,75,44,89,105,17,1,52,244,56,31,56,672,34,79,94.4,33.1,22.0,62,6.7,12.4,0,-2.6,1.5,4540.0,6.0,1904,497,0.6010303377218088,0.9032258064516129,0.7943262411347518,0.358695652173913,0.6302521008403361,0.14285714285714285,SF
Terance Mann,48.0,2019,98,124,30,77,69,55,10,39,38,3,92,148,94,25,12,422,37,79,80.2,31.7,22.3,65,7.4,12.8,0,-1.3,1.2,11319.0,7.0,2032,250,0.692802731809824,1.4461538461538461,0.7903225806451613,0.38961038961038963,0.5564516129032258,0.3064516129032258,PF
Jordan Miller,48.0,2023,98,125,32,91,121,64,47,59,18,0,76,154,99,45,15,566,37,79,0.0,34.9,23.0,49,4.7,9.7,0,-1.3,2.2,1758.0,3.0,2224,382,0.6475972540045767,2.020408163265306,0.784,0.3516483516483517,0.654054054054054,0.0972972972972973,PF
Nico Mannion,48.0,2020,106,133,53,162,37,34,52,80,3,0,8,72,169,38,0,449,32,75,98.4,32.3,18.8,82,5.3,13.4,1,-0.3,2.8,362.0,1.0,1812,365,0.5300812240272006,2.0609756097560976,0.7969924812030075,0.3271604938271605,0.5211267605633803,0.04225352112676056,SG
Sharife Cooper,48.0,2021,85,103,13,57,45,47,13,21,1,0,8,43,97,12,3,242,12,73,95.6,33.1,19.6,50,7.7,5.9,0,-2.9,2.7,724.0,2.0,760,183,0.529957953749124,1.94,0.8252427184466019,0.22807017543859648,0.4891304347826087,0.010869565217391304,PG
Harrison Ingram,48.0,2024,60,98,65,169,44,52,46,59,8,1,97,230,81,51,15,451,37,79,97.0,32.8,21.2,51,6.7,14.9,0,-0.1,3.1,60.0,2.0,2160,370,0.5458462432223082,1.588235294117647,0.6122448979591837,0.38461538461538464,0.4583333333333333,0.08333333333333333,SF
Javon Small,48.0,2025,146,166,83,235,54,41,31,61,15,1,15,116,180,49,11,595,32,74,0.0,36.1,22.1,87,7.6,9.2,0,0.7,2.6,834.0,1.0,1881,422,0.6009615384615384,2.0689655172413794,0.8795180722891566,0.35319148936170214,0.5684210526315789,0.15789473684210525,PG
Kendall Brown,48.0,2022,51,74,14,41,56,28,19,36,43,3,59,107,63,34,12,329,34,80,97.8,27.0,18.7,58,6.6,16.8,0,-0.4,3.0,123.0,2.0,1573,180,0.7738991343620625,1.0862068965517242,0.6891891891891891,0.34146341463414637,0.6666666666666666,0.5119047619047619,PF
Kyle O'Quinn,49.0,2012,150,213,6,28,102,47,47,67,38,0,103,241,50,20,92,542,34,82,0.0,31.2,21.8,89,-3.6,-1.0,0,-1.2,1.4,6686.0,8.0,1805,291,0.704408400914951,0.5617977528089888,0.704225352112676,0.21428571428571427,0.6845637583892618,0.2550335570469799,C
Erik Murphy,49.0,2013,40,51,72,159,54,25,34,42,4,0,58,141,50,23,25,440,36,82,89.2,26.4,22.3,51,5.7,21.8,0,-2.5,3.1,66.0,1.0,1495,314,0.6539055998097729,0.9803921568627451,0.7843137254901961,0.4528301886792453,0.6835443037974683,0.05063291139240506,PF
Josh Selby,49.0,2011,28,37,34,94,15,15,21,45,2,1,10,48,56,21,1,206,26,74,99.6,20.4,19.9,53,6.0,18.9,0,-1.6,2.9,303.0,2.0,920,190,0.49932131083963543,1.0566037735849056,0.7567567567567568,0.3617021276595745,0.5,0.06666666666666667,SG
Cameron Bairstow,49.0,2014,219,298,1,3,103,56,100,130,33,1,76,175,53,19,51,694,34,81,0.0,32.9,23.1,68,3.8,9.9,0,-2.1,3.0,165.0,2.0,1822,392,0.6633277259519804,0.7794117647058824,0.7348993288590604,0.3333333333333333,0.6477987421383647,0.20754716981132076,PF
Michael Gbinije,49.0,2016,106,160,91,233,76,49,36,69,22,4,40,111,160,71,13,647,37,79,94.6,37.9,23.6,105,6.8,10.5,0,-1.3,3.1,30.0,1.0,2272,463,0.6064866891638545,1.5238095238095237,0.6625,0.3905579399141631,0.608,0.176,SF
Chimezie Metu,49.0,2018,111,152,12,40,41,48,71,101,81,11,64,189,53,27,59,533,34,83,92.6,31.0,20.8,68,4.0,8.7,0,-3.2,1.7,3572.0,6.0,1793,301,0.7244210068500598,0.7794117647058824,0.7302631578947368,0.3,0.4606741573033708,0.9101123595505618,C
Quinndary Weatherspoon,49.0,2019,148,183,55,139,89,69,46,51,23,2,45,114,96,57,11,629,34,76,79.8,34.1,22.4,99,6.6,10.9,0,-2.5,2.9,275.0,3.0,1981,394,0.6627750147517492,0.9696969696969697,0.8087431693989071,0.39568345323741005,0.5632911392405063,0.14556962025316456,SG
Isaiah Joe,49.0,2020,81,91,94,275,12,7,23,40,3,0,14,93,45,36,7,439,26,77,66.0,36.0,20.5,45,3.7,9.2,0,1.0,1.4,7372.0,6.0,1686,357,0.5528410235744509,1.0,0.8901098901098901,0.3418181818181818,0.631578947368421,0.15789473684210525,SG
Isaiah Mobley,49.0,2022,88,129,43,122,62,46,46,74,10,3,71,196,106,24,29,453,32,82,96.2,34.1,22.3,60,3.4,8.4,0,-1.4,3.0,171.0,3.0,1831,350,0.5568394139050055,1.7666666666666666,0.6821705426356589,0.3524590163934426,0.5740740740740741,0.09259259259259259,PF
Tristen Newton,49.0,2024,168,208,71,221,79,53,29,53,3,1,57,206,248,37,12,603,40,77,0.0,33.2,22.8,98,5.7,20.4,0,-1.4,3.2,29.0,2.0,2184,435,0.5726278204056826,2.5306122448979593,0.8076923076923077,0.3212669683257919,0.5984848484848485,0.022727272727272728,SG
Emoni Bates,49.0,2023,115,147,76,230,47,43,60,86,10,1,20,153,42,22,16,577,30,82,99.2,33.5,19.0,76,-0.5,-7.6,0,-1.5,3.0,198.0,2.0,1763,466,0.543642119544735,0.5526315789473685,0.782312925170068,0.33043478260869563,0.5222222222222223,0.1111111111111111,PF
Tyrese Proctor,49.0,2025,51,75,89,220,36,37,32,32,8,0,18,97,85,30,4,470,38,78,94.8,29.9,20.8,40,7.5,23.6,1,0.0,2.7,542.0,1.0,1886,357,0.6025641025641025,2.125,0.68,0.40454545454545454,0.4931506849315068,0.1095890410958904,SG
Lavoy Allen,50.0,2011,69,99,5,17,78,28,56,126,15,1,88,195,75,23,61,382,33,81,78.8,33.9,22.0,54,3.0,10.3,0,-2.2,1.4,7117.0,6.0,1822,305,0.5479687858618315,1.3888888888888888,0.696969696969697,0.29411764705882354,0.7358490566037735,0.14150943396226415,PF
Solomon Alabi,50.0,2010,108,136,0,0,45,28,50,85,38,3,79,119,16,20,75,374,32,85,95.4,25.6,21.3,61,6.3,12.5,0,-1.8,3.0,183.0,2.0,1384,208,0.6981780167264038,0.26229508196721313,0.7941176470588235,0.0,0.6164383561643836,0.5205479452054794,C
James Ennis,50.0,2013,110,129,53,148,59,27,28,55,27,2,56,144,66,54,40,497,31,79,0.0,33.5,22.6,89,1.7,-0.4,0,-2.3,1.2,8497.0,8.0,1748,317,0.664865154109589,0.7415730337078652,0.8527131782945736,0.3581081081081081,0.686046511627907,0.313953488372093,SF
Georges Niang,50.0,2016,96,119,56,143,125,40,98,108,4,0,46,172,117,31,22,718,35,80,86.0,33.2,22.6,92,7.1,11.5,0,-2.2,1.2,10287.0,9.0,2074,514,0.6338724486192527,1.2717391304347827,0.8067226890756303,0.3916083916083916,0.7575757575757576,0.024242424242424242,SF
Jarrell Brantley,50.0,2019,122,156,35,113,107,55,61,85,23,2,55,213,78,45,28,621,32,79,0.0,33.9,22.6,83,-1.4,3.3,0,-2.2,2.9,295.0,3.0,1801,421,0.6341393676987175,0.9397590361445783,0.782051282051282,0.30973451327433627,0.6604938271604939,0.1419753086419753,SF
Alize Johnson,50.0,2018,110,145,40,143,55,35,64,84,9,2,101,272,91,15,14,480,32,81,0.0,31.2,21.7,72,0.9,3.1,0,-1.0,2.6,583.0,5.0,1661,381,0.539568345323741,1.2638888888888888,0.7586206896551724,0.27972027972027974,0.6111111111111112,0.1,SF
Skylar Mays,50.0,2020,129,151,50,127,84,69,24,26,11,3,15,140,100,54,7,517,31,76,73.2,34.5,22.4,70,5.1,9.8,0,-2.4,2.3,1140.0,4.0,1888,330,0.6520532741398446,1.4285714285714286,0.8543046357615894,0.3937007874015748,0.5490196078431373,0.0718954248366013,SG
Keyontae Johnson,50.0,2023,108,151,47,116,92,53,67,94,30,5,54,191,77,37,7,627,36,78,86.4,34.1,22.7,106,6.4,10.6,0,-1.5,3.1,66.0,1.0,2163,422,0.6418393251985914,0.7264150943396226,0.7152317880794702,0.4051724137931034,0.6344827586206897,0.20689655172413793,SF
Enrique Freeman,50.0,2024,164,225,19,52,125,82,34,42,44,0,117,305,52,26,56,615,33,79,0.0,32.4,23.5,84,-0.7,4.2,0,-1.8,3.0,213.0,2.0,1806,335,0.7085253456221198,0.6190476190476191,0.7288888888888889,0.36538461538461536,0.6038647342995169,0.21256038647342995,PF
Kobe Sanders,50.0,2025,136,171,41,120,48,39,77,84,7,1,22,106,147,37,9,523,33,81,0.0,31.7,22.6,61,2.7,5.0,0,-0.8,2.4,1325.0,1.0,1700,368,0.5899738290767981,2.4098360655737703,0.7953216374269005,0.3416666666666667,0.5517241379310345,0.08045977011494253,SF
Kris Joseph,51.0,2012,117,157,51,148,54,30,34,96,25,3,56,118,56,50,23,496,37,79,88.6,32.2,23.1,55,6.9,16.7,0,-1.4,3.1,55.0,1.0,1929,362,0.5752992483993691,1.018181818181818,0.7452229299363057,0.34459459459459457,0.6428571428571429,0.2976190476190476,SF
Ben Bentil,51.0,2016,194,248,52,158,95,63,71,116,29,5,94,174,40,30,36,738,35,81,81.2,34.2,20.8,67,6.1,7.2,0,-0.4,3.2,11.0,1.0,2087,503,0.602822975887081,0.5970149253731343,0.782258064516129,0.3291139240506329,0.6012658227848101,0.18354430379746836,SF
Monte Morris,51.0,2017,89,111,54,143,78,48,82,112,2,0,40,129,217,53,10,575,35,75,83.6,35.3,21.6,42,8.3,13.6,0,-0.2,1.2,10937.0,9.0,2168,463,0.5616989684276336,5.166666666666667,0.8018018018018018,0.3776223776223776,0.6190476190476191,0.015873015873015872,SG
Tremont Waters,51.0,2019,104,128,56,171,72,56,40,57,4,1,10,82,192,94,4,504,33,71,91.4,32.4,21.0,114,6.4,11.3,0,-1.2,2.8,415.0,3.0,1885,396,0.5571276972055182,1.6842105263157894,0.8125,0.32748538011695905,0.5625,0.03125,PG
Tyrese Martin,51.0,2022,62,90,43,100,63,54,30,64,8,2,68,150,56,23,14,393,29,78,56.2,32.1,22.9,53,5.5,11.6,0,-3.4,2.1,2169.0,3.0,1547,311,0.560467769537935,1.0566037735849056,0.6888888888888889,0.43,0.5384615384615384,0.06837606837606838,SF
Jalen Wilson,51.0,2023,159,199,70,208,102,77,74,112,0,1,56,241,79,34,17,723,36,80,89.4,35.4,22.2,84,8.4,12.9,0,-1.8,1.8,3578.0,3.0,2228,573,0.5472629284243673,0.9404761904761905,0.7989949748743719,0.33653846153846156,0.5698324022346368,0.0,SF
Brandon Boston Jr.,51.0,2021,51,65,30,100,34,42,30,74,9,1,33,79,41,33,4,287,25,79,99.4,30.7,19.2,36,7.1,6.3,0,-3.5,1.9,2368.0,4.0,1344,280,0.4650032404406999,1.1388888888888888,0.7846153846153846,0.3,0.4473684210526316,0.11842105263157894,SF
Vernon Macklin,52.0,2011,46,102,0,0,96,37,63,91,32,3,82,117,30,13,26,428,37,82,95.0,24.5,24.3,63,6.5,12.9,0,-1.8,3.0,138.0,1.0,1445,287,0.6448113776063638,0.47619047619047616,0.45098039215686275,0.0,0.7218045112781954,0.24060150375939848,C
Luke Harangody,52.0,2010,140,178,25,81,103,56,106,149,10,2,67,206,47,14,20,653,30,80,82.4,33.0,22.2,54,3.7,9.3,0,-1.7,2.5,880.0,2.0,1621,495,0.569489988139259,0.8703703703703703,0.7865168539325843,0.30864197530864196,0.6477987421383647,0.06289308176100629,PF
Lorenzo Brown,52.0,2013,108,140,20,76,69,52,39,86,12,0,22,121,239,65,19,408,33,77,94.4,34.2,22.4,114,4.6,10.0,0,-2.9,2.3,1203.0,5.0,1939,322,0.5318039624608968,2.0964912280701755,0.7714285714285715,0.2631578947368421,0.5702479338842975,0.09917355371900827,SF
Joel Bolomboy,52.0,2016,148,215,18,53,47,28,47,67,61,9,98,280,34,19,34,512,30,81,0.0,32.8,22.0,76,-2.6,2.7,0,-1.0,3.1,95.0,2.0,1677,242,0.7605466428995841,0.4473684210526316,0.6883720930232559,0.33962264150943394,0.6266666666666667,0.8133333333333334,PF
Edmond Sumner,52.0,2017,100,136,12,44,50,39,17,33,14,1,11,80,105,27,16,314,21,78,79.0,33.1,21.0,58,6.2,9.4,0,-2.1,1.9,2331.0,5.0,1223,183,0.646516224674683,1.8103448275862069,0.7352941176470589,0.2727272727272727,0.5617977528089888,0.15730337078651685,SF
Vincent Edwards,52.0,2018,100,120,51,128,79,45,40,75,10,1,71,188,101,18,21,511,35,80,76.0,31.6,21.8,71,6.1,17.3,0,-0.5,3.2,16.0,1.0,1869,367,0.6086231538828013,1.4225352112676057,0.8333333333333334,0.3984375,0.6370967741935484,0.08064516129032258,SF
Jalen McDaniels,52.0,2019,92,125,22,72,44,27,120,156,21,2,65,208,70,37,16,525,33,82,76.2,31.1,21.0,80,1.5,3.6,0,-1.6,1.6,4641.0,6.0,1771,419,0.5537974683544303,0.875,0.736,0.3055555555555556,0.6197183098591549,0.29577464788732394,PF
Luka Garza,52.0,2021,141,199,44,100,164,80,61,91,12,0,93,178,54,21,50,747,31,83,76.6,31.6,22.1,47,6.3,12.9,0,1.2,2.0,2135.0,5.0,1731,496,0.6400370141887725,1.148936170212766,0.7085427135678392,0.44,0.6721311475409836,0.04918032786885246,PF
Toumani Camara,52.0,2023,89,133,29,80,78,45,33,52,38,0,79,215,59,42,27,474,34,80,79.4,30.0,22.7,71,0.4,7.6,1,0.9,1.6,6863.0,3.0,1620,288,0.6839432067413137,0.8309859154929577,0.6691729323308271,0.3625,0.6341463414634146,0.3089430894308943,PF
Quinten Post,52.0,2024,101,123,50,116,106,66,49,77,17,1,72,213,100,30,61,595,35,84,0.0,31.9,23.8,86,4.3,5.7,1,-0.7,2.1,1953.0,2.0,1890,414,0.6355208066307785,1.1627906976744187,0.8211382113821138,0.43103448275862066,0.6162790697674418,0.09883720930232558,PF
DeAndre Liggins,53.0,2011,68,105,36,92,36,29,34,65,6,2,22,131,96,46,28,328,38,78,93.4,31.6,22.8,55,6.7,16.3,0,-4.0,2.0,1986.0,5.0,1985,256,0.542686962276638,1.7454545454545454,0.6476190476190476,0.391304347826087,0.5538461538461539,0.09230769230769231,SF
Devon Hall,53.0,2018,76,85,57,132,46,39,26,45,3,0,12,131,107,29,5,397,34,77,75.8,32.1,22.5,35,6.9,18.8,0,-1.3,3.1,78.0,1.0,1645,288,0.6100184388444991,3.057142857142857,0.8941176470588236,0.4318181818181818,0.5411764705882353,0.03529411764705882,SG
Kadeem Allen,53.0,2017,86,116,32,75,41,40,30,46,4,0,12,125,101,53,21,332,34,75,0.0,30.0,24.0,65,5.9,13.4,0,-1.0,2.6,643.0,3.0,1706,232,0.5864895421141888,1.5538461538461539,0.7413793103448276,0.4266666666666667,0.5061728395061729,0.04938271604938271,SF
Justin Wright-Foreman,53.0,2019,176,204,108,254,90,47,111,117,16,1,12,125,99,29,7,921,34,74,0.0,37.7,21.2,88,-2.5,5.5,0,-1.2,3.1,46.0,1.0,2202,619,0.649726282521587,1.125,0.8627450980392157,0.4251968503937008,0.656934306569343,0.11678832116788321,SG
Cassius Winston,53.0,2020,115,135,73,169,55,51,57,81,0,0,6,69,175,36,1,558,30,73,94.0,32.6,21.9,96,7.2,14.9,0,-2.5,3.0,144.0,2.0,1691,413,0.5906011854360712,1.8229166666666667,0.8518518518518519,0.4319526627218935,0.5188679245283019,0.0,PG
Charles Bassey,53.0,2021,88,116,18,59,68,35,38,54,70,5,92,233,19,11,87,494,28,83,99.0,30.4,20.3,62,1.8,4.1,1,-2.1,2.2,1432.0,5.0,1463,254,0.8097298714922633,0.3064516129032258,0.7586206896551724,0.3050847457627119,0.6601941747572816,0.6796116504854369,PF
John Tonje,53.0,2025,231,254,85,219,68,49,34,49,17,3,29,166,67,27,8,724,37,77,0.0,31.1,23.8,68,7.7,13.7,0,-1.3,3.2,42.0,1.0,1975,419,0.6820408470871957,0.9852941176470589,0.9094488188976378,0.3881278538812785,0.5811965811965812,0.1452991452991453,SG
Cam Spencer,53.0,2024,82,90,99,225,37,23,60,60,0,0,42,152,145,59,10,573,40,76,0.0,32.8,23.8,40,5.4,20.4,0,0.5,2.1,1929.0,2.0,2161,405,0.6443994601889338,3.625,0.9111111111111111,0.44,0.6166666666666667,0.0,SG
Jaylen Clark,53.0,2023,67,96,26,79,73,43,32,63,17,2,58,123,56,78,8,389,30,77,77.8,30.5,21.2,37,5.1,16.8,0,0.3,2.3,1426.0,2.0,1533,290,0.5854201781844449,1.5135135135135136,0.6979166666666666,0.3291139240506329,0.6293103448275862,0.14655172413793102,SF
Willie Warren,54.0,2010,101,127,30,97,48,34,27,34,1,1,14,55,86,21,1,343,21,76,98.0,31.9,20.2,80,4.9,4.2,0,0.2,3.0,136.0,1.0,1144,240,0.5796268757604435,1.075,0.7952755905511811,0.30927835051546393,0.5853658536585366,0.012195121951219513,SF
Alec Peters,54.0,2017,167,188,55,149,72,38,70,101,7,2,71,211,62,22,11,643,28,81,50.0,35.1,21.7,69,-0.8,3.9,0,-0.3,2.9,226.0,1.0,1724,430,0.6270479013886722,0.8985507246376812,0.8882978723404256,0.3691275167785235,0.6545454545454545,0.06363636363636363,SF
